id,term,event,censor,woman
246338,4,1,0,1
246339,1,0,1,1
246339,2,0,1,1
246339,3,0,1,1
246340,1,0,1,0
246340,2,0,1,0
246340,3,0,1,0
246341,1,0,1,1
246341,2,0,1,1
246341,3,0,1,1
246342,1,0,1,0
246345,1,0,0,0
246345,2,1,0,0
246346,1,0,1,1
246346,2,0,1,1
246346,3,0,1,1
246346,4,0,1,1
246346,5,0,1,1
246347,1,0,1,0
246347,2,0,1,0
246347,3,0,1,0
246350,1,0,1,0
246351,1,0,0,0
246351,2,0,0,0
246351,3,0,0,0
246351,4,1,0,0
246353,1,0,0,1
246353,2,1,0,1
246354,1,0,0,1
246354,2,1,0,1
246358,1,0,1,0
246358,2,0,1,0
246358,3,0,1,0
246360,1,0,0,1
246360,2,1,0,1
246368,1,0,0,1
246368,2,0,0,1
246368,3,0,0,1
246368,4,1,0,1
247301,1,0,1,0
247301,2,0,1,0
247301,3,0,1,0
247302,1,0,1,0
247302,2,0,1,0
247302,3,0,1,0
247302,4,0,1,0
247302,5,0,1,0
247303,1,1,0,0
247309,1,0,0,1
247309,2,1,0,1
247310,1,0,0,0
247310,2,1,0,0
247311,1,0,1,0
247311,2,0,1,0
247312,1,0,0,1
247312,2,1,0,1
247313,1,0,0,1
247313,2,1,0,1
247317,1,0,1,1
247317,2,0,1,1
247317,3,0,1,1
247319,1,0,0,1
247319,2,1,0,1
247322,1,0,0,0
247322,2,1,0,0
247323,1,0,1,0
247323,2,0,1,0
247324,1,0,0,0
247324,2,1,0,0
247326,1,0,0,1
247326,2,0,0,1
247326,3,0,0,1
247326,4,0,0,1
247326,5,1,0,1
247327,1,0,1,1
247327,2,0,1,1
247330,1,0,0,1
247330,2,1,0,1
247332,1,0,0,0
247332,2,1,0,0
247334,1,0,1,1
247334,2,0,1,1
247336,1,0,0,0
247336,2,1,0,0
247342,1,0,0,1
247342,2,1,0,1
247343,1,0,1,1
247343,2,0,1,1
247343,3,0,1,1
247343,4,0,1,1
247343,5,0,1,1
247344,1,0,1,1
247349,1,0,0,1
247349,2,0,0,1
247349,3,0,0,1
247349,4,0,0,1
247349,5,1,0,1
247350,1,0,0,0
247350,2,0,0,0
247350,3,1,0,0
247352,1,0,1,0
247352,2,0,1,0
247352,3,0,1,0
247352,4,0,1,0
247352,5,0,1,0
247353,1,0,1,0
247353,2,0,1,0
247353,3,0,1,0
247355,1,0,1,0
247355,2,0,1,0
247355,3,0,1,0
247355,4,0,1,0
247355,5,0,1,0
247357,1,0,1,0
247357,2,0,1,0
247357,3,0,1,0
247357,4,0,1,0
247357,5,0,1,0
247358,1,0,0,0
247358,2,1,0,0
247359,1,0,1,1
247359,2,0,1,1
247359,3,0,1,1
247362,1,0,1,0
247362,2,0,1,0
247362,3,0,1,0
247363,1,0,1,1
247363,2,0,1,1
247363,3,0,1,1
247365,1,0,0,1
247365,2,1,0,1
247367,1,0,0,1
247367,2,1,0,1
247368,1,0,1,0
247368,2,0,1,0
247372,1,0,0,1
247372,2,1,0,1
247373,1,0,0,1
247373,2,0,0,1
247373,3,1,0,1
301301,1,0,1,1
301301,2,0,1,1
301301,3,0,1,1
301302,1,0,1,1
301302,2,0,1,1
301302,3,0,1,1
301303,1,0,1,0
301303,2,0,1,0
301303,3,0,1,0
301308,1,1,0,0
301312,1,0,1,1
301313,1,0,0,1
301313,2,0,0,1
301313,3,1,0,1
301314,1,0,0,1
301314,2,0,0,1
301314,3,0,0,1
301314,4,0,0,1
301314,5,1,0,1
301315,1,0,1,0
301317,1,0,1,0
301317,2,0,1,0
301317,3,0,1,0
301318,1,0,0,1
301318,2,0,0,1
301318,3,0,0,1
301318,4,0,0,1
301318,5,1,0,1
301319,1,0,0,1
301319,2,0,0,1
301319,3,1,0,1
301321,1,1,0,1
301323,1,0,0,1
301323,2,0,0,1
301323,3,0,0,1
301323,4,0,0,1
301323,5,1,0,1
301324,1,0,1,0
301324,2,0,1,0
301324,3,0,1,0
301324,4,0,1,0
301324,5,0,1,0
301325,1,0,1,1
301327,1,0,0,1
301327,2,1,0,1
301329,1,0,0,1
301329,2,0,0,1
301329,3,1,0,1
301330,1,0,0,1
301330,2,0,0,1
301330,3,1,0,1
301331,1,0,1,1
301331,2,0,1,1
301331,3,0,1,1
301332,1,0,1,0
301332,2,0,1,0
301332,3,0,1,0
301332,4,0,1,0
301334,1,0,0,1
301334,2,1,0,1
301337,1,0,1,1
301337,2,0,1,1
301337,3,0,1,1
301337,4,0,1,1
301337,5,0,1,1
301338,1,0,1,1
301338,2,0,1,1
301338,3,0,1,1
301338,4,0,1,1
301338,5,0,1,1
301339,1,0,0,1
301339,2,0,0,1
301339,3,0,0,1
301339,4,1,0,1
301341,1,0,0,1
301341,2,0,0,1
301341,3,0,0,1
301341,4,0,0,1
301341,5,1,0,1
301345,1,0,1,1
301345,2,0,1,1
301345,3,0,1,1
301346,1,0,0,1
301346,2,1,0,1
301347,1,0,0,1
301347,2,0,0,1
301347,3,1,0,1
301348,1,0,1,0
301348,2,0,1,0
301348,3,0,1,0
301349,1,0,1,1
301351,1,0,0,0
301351,2,0,0,0
301351,3,0,0,0
301351,4,1,0,0
301352,1,0,0,0
301352,2,1,0,0
301355,1,0,1,0
301355,2,0,1,0
301355,3,0,1,0
301357,1,1,0,1
301360,1,0,1,1
301361,1,0,0,1
301361,2,0,0,1
301361,3,1,0,1
301363,1,0,0,1
301363,2,0,0,1
301363,3,0,0,1
301363,4,1,0,1
301364,1,0,0,1
301364,2,1,0,1
301365,1,0,0,1
301365,2,0,0,1
301365,3,0,0,1
301365,4,1,0,1
301366,1,0,0,0
301366,2,0,0,0
301366,3,0,0,0
301366,4,0,0,0
301366,5,1,0,0
301367,1,1,0,1
301369,1,0,0,1
301369,2,0,0,1
301369,3,1,0,1
301370,1,0,1,0
301370,2,0,1,0
301370,3,0,1,0
301381,1,0,1,0
301381,2,0,1,0
301381,3,0,1,0
301381,4,0,1,0
301381,5,0,1,0
301383,1,0,0,1
301383,2,1,0,1
301386,1,0,1,0
301386,2,0,1,0
301386,3,0,1,0
301388,1,0,0,1
301388,2,1,0,1
301389,1,0,1,1
301389,2,0,1,1
301389,3,0,1,1
301390,1,0,0,0
301390,2,0,0,0
301390,3,0,0,0
301390,4,0,0,0
301390,5,1,0,0
302301,1,0,1,0
302301,2,0,1,0
302301,3,0,1,0
302302,1,0,0,1
302302,2,1,0,1
302303,1,0,0,1
302303,2,1,0,1
302304,1,1,0,1
302305,1,0,1,0
302305,2,0,1,0
302305,3,0,1,0
302306,1,0,1,1
302307,1,0,0,0
302307,2,1,0,0
302308,1,1,0,0
302309,1,0,0,1
302309,2,0,0,1
302309,3,1,0,1
302310,1,0,0,0
302310,2,1,0,0
302311,1,0,0,0
302311,2,0,0,0
302311,3,0,0,0
302311,4,1,0,0
302313,1,0,0,0
302313,2,1,0,0
302314,1,0,1,0
302314,2,0,1,0
302314,3,0,1,0
302314,4,0,1,0
302314,5,0,1,0
302315,1,0,1,1
302315,2,0,1,1
302315,3,0,1,1
302317,1,0,0,0
302317,2,1,0,0
302318,1,0,0,1
302318,2,1,0,1
302319,1,0,0,0
302319,2,1,0,0
302320,1,0,1,1
302320,2,0,1,1
302321,1,1,0,0
302322,1,0,0,0
302322,2,1,0,0
302323,1,0,1,0
302323,2,0,1,0
302325,1,0,0,0
302325,2,0,0,0
302325,3,0,0,0
302325,4,1,0,0
302326,1,0,1,0
302326,2,0,1,0
302327,1,0,0,1
302327,2,1,0,1
302328,1,0,0,1
302328,2,1,0,1
302329,1,0,0,1
302329,2,1,0,1
302330,1,0,0,1
302330,2,1,0,1
302331,1,0,0,0
302331,2,1,0,0
302332,1,0,1,1
302332,2,0,1,1
302332,3,0,1,1
302333,1,0,0,1
302333,2,0,0,1
302333,3,1,0,1
302334,1,0,0,0
302334,2,1,0,0
302335,1,0,0,1
302335,2,1,0,1
302336,1,0,0,1
302336,2,1,0,1
302338,1,0,0,1
302338,2,1,0,1
302339,1,0,0,1
302339,2,1,0,1
302340,1,0,1,0
302340,2,0,1,0
302340,3,0,1,0
302341,1,0,1,0
302341,2,0,1,0
302341,3,0,1,0
302342,1,1,0,0
302343,1,0,0,1
302343,2,1,0,1
302344,1,0,0,0
302344,2,1,0,0
302345,1,0,1,1
302345,2,0,1,1
302346,1,0,1,0
302346,2,0,1,0
302346,3,0,1,0
302347,1,0,0,0
302347,2,1,0,0
302348,1,0,0,1
302348,2,1,0,1
302350,1,0,1,1
302350,2,0,1,1
302350,3,0,1,1
302351,1,0,0,1
302351,2,1,0,1
302353,1,0,0,1
302353,2,0,0,1
302353,3,1,0,1
302354,1,0,1,0
302354,2,0,1,0
302354,3,0,1,0
302355,1,1,0,1
302356,1,0,1,0
302356,2,0,1,0
302356,3,0,1,0
302356,4,0,1,0
302356,5,0,1,0
302357,1,0,1,0
302357,2,0,1,0
302357,3,0,1,0
302357,4,0,1,0
302357,5,0,1,0
302358,1,0,1,0
302358,2,0,1,0
302358,3,0,1,0
302358,4,0,1,0
302358,5,0,1,0
302359,1,0,0,1
302359,2,1,0,1
302360,1,0,1,1
302361,1,0,0,0
302361,2,1,0,0
302362,1,0,1,0
302362,2,0,1,0
302362,3,0,1,0
302362,4,0,1,0
302362,5,0,1,0
302363,1,0,0,1
302363,2,1,0,1
302364,1,0,0,1
302364,2,1,0,1
302365,1,0,0,1
302365,2,0,0,1
302365,3,1,0,1
302367,1,0,0,1
302367,2,1,0,1
302368,1,0,0,0
302368,2,1,0,0
302369,1,0,0,0
302369,2,1,0,0
302370,1,0,0,1
302370,2,0,0,1
302370,3,1,0,1
302391,1,0,0,0
302391,2,1,0,0
302392,1,0,0,1
302392,2,1,0,1
302393,1,0,0,0
302393,2,0,0,0
302393,3,1,0,0
302394,1,0,0,1
302394,2,1,0,1
302395,1,1,0,0
302396,1,1,0,1
302397,1,0,1,1
302397,2,0,1,1
302397,3,0,1,1
302398,1,0,1,1
302398,2,0,1,1
302398,3,0,1,1
302399,1,0,1,0
302400,1,1,0,0
302401,1,0,1,0
302401,2,0,1,0
302402,1,0,0,1
302402,2,1,0,1
302403,1,0,0,1
302403,2,1,0,1
302404,1,0,1,0
302404,2,0,1,0
302404,3,0,1,0
302404,4,0,1,0
302404,5,0,1,0
302405,1,0,1,0
302405,2,0,1,0
302405,3,0,1,0
302406,1,0,0,0
302406,2,0,0,0
302406,3,0,0,0
302406,4,1,0,0
302407,1,0,1,0
302407,2,0,1,0
302408,1,0,1,1
302408,2,0,1,1
302408,3,0,1,1
302409,1,0,0,0
302409,2,1,0,0
302410,1,0,1,0
302410,2,0,1,0
302410,3,0,1,0
302411,1,0,0,1
302411,2,1,0,1
302412,1,0,0,0
302412,2,1,0,0
302413,1,0,1,0
302413,2,0,1,0
302413,3,0,1,0
302414,1,0,1,0
302414,2,0,1,0
302414,3,0,1,0
302414,4,0,1,0
302415,1,0,0,0
302415,2,0,0,0
302415,3,1,0,0
302416,1,0,0,1
302416,2,1,0,1
302417,1,0,0,1
302417,2,0,0,1
302417,3,0,0,1
302417,4,0,0,1
302417,5,1,0,1
302418,1,0,1,1
302418,2,0,1,1
302418,3,0,1,1
302419,1,0,1,1
302419,2,0,1,1
302419,3,0,1,1
302420,1,0,1,0
302420,2,0,1,0
302420,3,0,1,0
302420,4,0,1,0
302420,5,0,1,0
302421,1,0,1,0
302421,2,0,1,0
302421,3,0,1,0
302422,1,0,0,0
302422,2,0,0,0
302422,3,1,0,0
302423,1,0,0,0
302423,2,1,0,0
302424,1,0,1,0
302424,2,0,1,0
302424,3,0,1,0
302425,1,0,0,1
302425,2,1,0,1
302426,1,1,0,1
302427,1,0,1,0
302427,2,0,1,0
302427,3,0,1,0
302428,1,0,0,0
302428,2,1,0,0
302429,1,0,0,0
302429,2,0,0,0
302429,3,1,0,0
302430,1,0,1,0
302430,2,0,1,0
302430,3,0,1,0
303301,1,1,0,1
303302,1,1,0,0
303303,1,0,0,0
303303,2,1,0,0
303304,1,0,1,0
303304,2,0,1,0
303304,3,0,1,0
303305,1,0,0,0
303305,2,1,0,0
303306,1,0,0,1
303306,2,0,0,1
303306,3,0,0,1
303306,4,0,0,1
303306,5,1,0,1
303307,1,0,0,1
303307,2,0,0,1
303307,3,1,0,1
303309,1,0,0,0
303309,2,1,0,0
303310,1,1,0,0
303311,1,0,1,0
303311,2,0,1,0
303311,3,0,1,0
303312,1,1,0,1
303313,1,0,0,1
303313,2,1,0,1
303314,1,0,0,0
303314,2,1,0,0
303315,1,0,0,1
303315,2,0,0,1
303315,3,0,0,1
303315,4,1,0,1
303318,1,1,0,1
303319,1,0,0,1
303319,2,1,0,1
303320,1,0,0,1
303320,2,0,0,1
303320,3,1,0,1
303321,1,0,0,0
303321,2,1,0,0
303322,1,1,0,1
303324,1,0,0,1
303324,2,0,0,1
303324,3,0,0,1
303324,4,0,0,1
303324,5,1,0,1
303325,1,0,0,0
303325,2,0,0,0
303325,3,1,0,0
303327,1,1,0,0
303329,1,1,0,1
303330,1,1,0,1
303332,1,0,0,0
303332,2,1,0,0
303333,1,0,0,1
303333,2,1,0,1
303335,1,0,0,0
303335,2,0,0,0
303335,3,1,0,0
303336,1,0,0,1
303336,2,1,0,1
303337,1,0,1,1
303337,2,0,1,1
303340,1,1,0,1
303341,1,0,0,1
303341,2,1,0,1
303342,1,0,1,1
303342,2,0,1,1
303342,3,0,1,1
303343,1,1,0,1
303345,1,1,0,0
303346,1,0,0,0
303346,2,1,0,0
303347,1,0,0,0
303347,2,0,0,0
303347,3,0,0,0
303347,4,0,0,0
303347,5,1,0,0
303349,1,0,0,0
303349,2,1,0,0
303350,1,1,0,1
303351,1,0,0,1
303351,2,1,0,1
303352,1,0,1,0
303352,2,0,1,0
303352,3,0,1,0
303353,1,0,0,0
303353,2,1,0,0
304301,1,0,0,0
304301,2,1,0,0
304302,1,0,0,0
304302,2,1,0,0
304303,1,0,0,1
304303,2,1,0,1
304307,1,0,0,1
304307,2,1,0,1
304308,1,1,0,1
305305,1,0,1,0
305305,2,0,1,0
305305,3,0,1,0
305305,4,0,1,0
305305,5,0,1,0
305306,1,1,0,1
305311,1,0,1,1
305311,2,0,1,1
305311,3,0,1,1
307301,1,0,1,1
307301,2,0,1,1
307302,1,1,0,0
307303,1,1,0,0
307304,1,0,0,1
307304,2,1,0,1
307306,1,0,1,1
307306,2,0,1,1
307306,3,0,1,1
307306,4,0,1,1
307306,5,0,1,1
307310,1,0,0,1
307310,2,0,0,1
307310,3,0,0,1
307310,4,1,0,1
307311,1,1,0,1
307314,1,0,1,0
307314,2,0,1,0
307314,3,0,1,0
307317,1,0,1,0
307317,2,0,1,0
307317,3,0,1,0
307318,1,0,1,0
307318,2,0,1,0
307318,3,0,1,0
307322,1,0,0,0
307322,2,1,0,0
307323,1,0,1,1
307325,1,0,0,1
307325,2,0,0,1
307325,3,1,0,1
307327,1,0,0,0
307327,2,0,0,0
307327,3,0,0,0
307327,4,1,0,0
307329,1,0,0,0
307329,2,0,0,0
307329,3,0,0,0
307329,4,1,0,0
307337,1,0,1,0
307337,2,0,1,0
307337,3,0,1,0
307338,1,0,0,1
307338,2,1,0,1
307339,1,1,0,1
307342,1,0,1,1
307342,2,0,1,1
307344,1,0,0,1
307344,2,0,0,1
307344,3,1,0,1
307345,1,0,0,0
307345,2,1,0,0
307347,1,0,0,1
307347,2,1,0,1
307348,1,0,0,0
307348,2,1,0,0
307351,1,0,0,1
307351,2,1,0,1
307352,1,0,1,0
307352,2,0,1,0
307352,3,0,1,0
308306,1,0,1,0
308307,1,0,1,1
308307,2,0,1,1
308307,3,0,1,1
308307,4,0,1,1
308307,5,0,1,1
308337,1,0,1,0
308337,2,0,1,0
309302,1,1,0,1
309303,1,1,0,0
309304,1,0,0,1
309304,2,1,0,1
309305,1,0,1,0
309305,2,0,1,0
309305,3,0,1,0
309305,4,0,1,0
309305,5,0,1,0
309306,1,1,0,1
309307,1,0,0,1
309307,2,0,0,1
309307,3,1,0,1
309308,1,0,0,1
309308,2,1,0,1
309309,1,0,0,1
309309,2,1,0,1
309310,1,1,0,0
309311,1,1,0,1
309312,1,0,0,1
309312,2,0,0,1
309312,3,1,0,1
309313,1,0,0,1
309313,2,0,0,1
309313,3,1,0,1
309314,1,0,1,0
309314,2,0,1,0
309314,3,0,1,0
309314,4,0,1,0
309314,5,0,1,0
309315,1,0,0,1
309315,2,0,0,1
309315,3,1,0,1
309316,1,0,0,0
309316,2,1,0,0
309317,1,1,0,1
309318,1,0,0,1
309318,2,1,0,1
309319,1,0,1,0
309319,2,0,1,0
309319,3,0,1,0
309319,4,0,1,0
309319,5,0,1,0
309320,1,0,0,1
309320,2,0,0,1
309320,3,1,0,1
309321,1,1,0,1
309322,1,0,0,1
309322,2,0,0,1
309322,3,0,0,1
309322,4,1,0,1
309323,1,0,0,1
309323,2,1,0,1
309325,1,0,0,0
309325,2,1,0,0
309326,1,0,0,1
309326,2,1,0,1
309327,1,0,0,1
309327,2,0,0,1
309327,3,0,0,1
309327,4,1,0,1
309328,1,1,0,1
309329,1,0,0,0
309329,2,1,0,0
309330,1,0,1,0
309330,2,0,1,0
309330,3,0,1,0
309330,4,0,1,0
309330,5,0,1,0
309331,1,1,0,0
309333,1,0,1,0
309334,1,1,0,0
309335,1,0,1,1
309337,1,0,1,0
309337,2,0,1,0
309337,3,0,1,0
309338,1,1,0,1
309339,1,1,0,1
309341,1,0,0,0
309341,2,0,0,0
309341,3,0,0,0
309341,4,0,0,0
309341,5,1,0,0
309342,1,0,0,0
309342,2,0,0,0
309342,3,0,0,0
309342,4,0,0,0
309342,5,1,0,0
309343,1,0,0,1
309343,2,1,0,1
309344,1,0,0,1
309344,2,0,0,1
309344,3,0,0,1
309344,4,1,0,1
309345,1,1,0,1
309346,1,0,0,1
309346,2,0,0,1
309346,3,1,0,1
309347,1,0,0,1
309347,2,1,0,1
309348,1,1,0,0
309349,1,0,1,0
309349,2,0,1,0
309349,3,0,1,0
309351,1,1,0,1
309352,1,0,0,0
309352,2,0,0,0
309352,3,0,0,0
309352,4,0,0,0
309352,5,1,0,0
309354,1,0,0,0
309354,2,1,0,0
309355,1,0,1,0
309355,2,0,1,0
309355,3,0,1,0
309355,4,0,1,0
309355,5,0,1,0
309356,1,0,1,0
309356,2,0,1,0
309356,3,0,1,0
309356,4,0,1,0
309356,5,0,1,0
309357,1,1,0,0
309359,1,0,0,1
309359,2,1,0,1
309360,1,0,1,0
309360,2,0,1,0
309360,3,0,1,0
309361,1,0,0,1
309361,2,1,0,1
309363,1,1,0,0
309364,1,1,0,0
309365,1,1,0,0
309366,1,0,1,0
309366,2,0,1,0
309366,3,0,1,0
309367,1,1,0,0
309368,1,0,0,1
309368,2,0,0,1
309368,3,0,0,1
309368,4,1,0,1
309369,1,1,0,1
309370,1,0,0,0
309370,2,1,0,0
309392,1,1,0,1
309393,1,1,0,0
309394,1,1,0,1
309395,1,0,0,1
309395,2,1,0,1
309397,1,0,0,1
309397,2,1,0,1
309398,1,0,0,1
309398,2,0,0,1
309398,3,1,0,1
309400,1,0,0,1
309400,2,0,0,1
309400,3,0,0,1
309400,4,1,0,1
309401,1,0,1,0
309402,1,0,0,1
309402,2,1,0,1
309403,1,1,0,0
309404,1,1,0,0
309405,1,0,1,0
309405,2,0,1,0
309405,3,0,1,0
309405,4,0,1,0
309405,5,0,1,0
309406,1,0,0,1
309406,2,1,0,1
309407,1,0,1,1
309407,2,0,1,1
309407,3,0,1,1
309409,1,1,0,1
309410,1,1,0,0
309411,1,1,0,1
309412,1,0,0,0
309412,2,0,0,0
309412,3,0,0,0
309412,4,1,0,0
309413,1,0,0,1
309413,2,0,0,1
309413,3,0,0,1
309413,4,1,0,1
309414,1,1,0,1
309415,1,1,0,1
309416,1,1,0,1
309417,1,0,1,0
309418,1,0,0,1
309418,2,1,0,1
309420,1,0,1,0
309420,2,0,1,0
309420,3,0,1,0
309421,1,1,0,0
309422,1,1,0,0
309423,1,0,0,0
309423,2,0,0,0
309423,3,1,0,0
309424,1,0,1,0
309424,2,0,1,0
309424,3,0,1,0
309424,4,0,1,0
309424,5,0,1,0
101101,1,0,1,0
101101,2,0,1,0
101101,3,0,1,0
101102,1,0,0,0
101102,2,1,0,0
101103,1,0,1,1
101103,2,0,1,1
101103,3,0,1,1
101103,4,0,1,1
101105,1,0,0,1
101105,2,1,0,1
101106,1,0,0,1
101106,2,1,0,1
101109,1,0,0,0
101109,2,0,0,0
101109,3,0,0,0
101109,4,1,0,0
101110,1,0,1,0
101110,2,0,1,0
101111,1,0,0,1
101111,2,1,0,1
101112,1,0,0,1
101112,2,1,0,1
101113,1,0,0,1
101113,2,1,0,1
101114,1,0,0,1
101114,2,1,0,1
101115,1,0,0,1
101115,2,1,0,1
101118,1,0,0,0
101118,2,1,0,0
101119,1,0,0,0
101119,2,1,0,0
101121,1,1,0,0
101123,1,0,0,1
101123,2,0,0,1
101123,3,1,0,1
101124,1,0,1,1
101124,2,0,1,1
101124,3,0,1,1
101126,1,0,0,0
101126,2,0,0,0
101126,3,1,0,0
101127,1,0,0,0
101127,2,1,0,0
101129,1,0,1,1
101129,2,0,1,1
101129,3,0,1,1
101130,1,0,0,1
101130,2,1,0,1
101131,1,0,1,0
101131,2,0,1,0
101131,3,0,1,0
101132,1,0,1,0
101132,2,0,1,0
101132,3,0,1,0
101133,1,0,1,0
101134,1,0,1,1
101134,2,0,1,1
101134,3,0,1,1
101137,1,1,0,0
101138,1,0,1,0
101138,2,0,1,0
101143,1,0,1,0
101144,1,0,1,0
101144,2,0,1,0
101144,3,0,1,0
101145,1,0,1,1
101145,2,0,1,1
101145,3,0,1,1
101148,1,0,1,0
101150,1,0,1,0
101152,1,0,1,0
101158,1,0,1,0
101160,1,0,1,0
101161,1,0,0,1
101161,2,1,0,1
101181,1,0,1,0
101181,2,0,1,0
101181,3,0,1,0
101181,4,0,1,0
101187,1,0,1,0
101187,2,0,1,0
101187,3,0,1,0
101188,1,0,1,0
102104,1,0,1,1
102108,1,1,0,1
102115,1,0,1,0
102117,1,0,1,0
102117,2,0,1,0
102117,3,0,1,0
102119,1,0,1,1
102119,2,0,1,1
102119,3,0,1,1
102121,1,0,1,0
102140,1,0,1,0
102141,1,0,1,1
102141,2,0,1,1
102142,1,0,0,0
102142,2,1,0,0
102146,1,0,1,0
102146,2,0,1,0
102162,1,1,0,0
103110,1,1,0,1
103125,1,0,0,0
103125,2,0,0,0
103125,3,0,0,0
103125,4,1,0,0
103139,1,0,1,0
103140,1,1,0,0
103154,1,0,1,1
103159,1,0,1,0
103159,2,0,1,0
104101,1,0,1,1
104101,2,0,1,1
104101,3,0,1,1
104101,4,0,1,1
104102,1,0,0,1
104102,2,0,0,1
104102,3,1,0,1
104103,1,0,1,1
104103,2,0,1,1
104103,3,0,1,1
104103,4,0,1,1
104104,1,0,1,0
104104,2,0,1,0
104104,3,0,1,0
104106,1,0,0,0
104106,2,1,0,0
104108,1,0,0,1
104108,2,1,0,1
104109,1,0,0,1
104109,2,1,0,1
104110,1,1,0,0
104111,1,0,0,0
104111,2,1,0,0
104112,1,0,0,0
104112,2,1,0,0
104115,1,0,0,0
104115,2,1,0,0
104116,1,0,0,1
104116,2,0,0,1
104116,3,0,0,1
104116,4,1,0,1
104119,1,1,0,0
104120,1,0,1,0
104120,2,0,1,0
104120,3,0,1,0
104120,4,0,1,0
104121,1,1,0,1
104122,1,1,0,1
104123,1,0,1,0
104123,2,0,1,0
104123,3,0,1,0
104123,4,0,1,0
104125,1,0,1,0
104125,2,0,1,0
104125,3,0,1,0
104125,4,0,1,0
104126,1,0,1,0
104127,1,0,1,0
104128,1,0,0,1
104128,2,1,0,1
104129,1,0,0,0
104129,2,1,0,0
104130,1,0,0,1
104130,2,0,0,1
104130,3,1,0,1
104131,1,0,0,0
104131,2,0,0,0
104131,3,1,0,0
104133,1,0,0,1
104133,2,1,0,1
104134,1,0,1,1
104134,2,0,1,1
104135,1,0,0,1
104135,2,0,0,1
104135,3,1,0,1
104137,1,0,1,1
104137,2,0,1,1
104138,1,0,1,1
104138,2,0,1,1
104138,3,0,1,1
104138,4,0,1,1
104139,1,0,0,1
104139,2,0,0,1
104139,3,0,0,1
104139,4,1,0,1
104141,1,0,0,1
104141,2,1,0,1
104142,1,0,0,1
104142,2,1,0,1
104143,1,0,1,0
104143,2,0,1,0
104143,3,0,1,0
104145,1,0,0,0
104145,2,0,0,0
104145,3,1,0,0
104146,1,0,0,1
104146,2,1,0,1
104149,1,0,1,0
104149,2,0,1,0
104149,3,0,1,0
104150,1,0,1,0
104150,2,0,1,0
104150,3,0,1,0
104150,4,0,1,0
104152,1,0,1,0
104152,2,0,1,0
104153,1,0,0,0
104153,2,0,0,0
104153,3,0,0,0
104153,4,1,0,0
104154,1,0,0,0
104154,2,0,0,0
104154,3,0,0,0
104154,4,1,0,0
104155,1,0,1,1
104155,2,0,1,1
104155,3,0,1,1
104156,1,0,0,0
104156,2,0,0,0
104156,3,0,0,0
104156,4,1,0,0
104157,1,0,1,1
104157,2,0,1,1
104157,3,0,1,1
104157,4,0,1,1
104159,1,0,0,1
104159,2,1,0,1
104161,1,0,1,0
104161,2,0,1,0
104161,3,0,1,0
104162,1,0,1,0
104162,2,0,1,0
104162,3,0,1,0
104162,4,0,1,0
104163,1,0,1,0
104163,2,0,1,0
104163,3,0,1,0
104163,4,0,1,0
104164,1,0,0,1
104164,2,1,0,1
104165,1,0,0,1
104165,2,1,0,1
104166,1,0,0,1
104166,2,0,0,1
104166,3,1,0,1
104167,1,0,0,1
104167,2,1,0,1
104169,1,1,0,1
104170,1,1,0,1
104171,1,0,0,1
104171,2,0,0,1
104171,3,1,0,1
104172,1,0,0,1
104172,2,1,0,1
104173,1,0,0,0
104173,2,1,0,0
104175,1,0,1,0
104175,2,0,1,0
104175,3,0,1,0
104175,4,0,1,0
104177,1,0,0,1
104177,2,0,0,1
104177,3,1,0,1
104178,1,0,1,1
104178,2,0,1,1
104178,3,0,1,1
104178,4,0,1,1
104179,1,0,1,1
104179,2,0,1,1
104179,3,0,1,1
104180,1,0,0,1
104180,2,0,0,1
104180,3,0,0,1
104180,4,1,0,1
104181,1,0,0,1
104181,2,1,0,1
104185,1,0,1,0
104185,2,0,1,0
104185,3,0,1,0
104185,4,0,1,0
104188,1,0,0,1
104188,2,0,0,1
104188,3,0,0,1
104188,4,1,0,1
104189,1,0,1,0
104189,2,0,1,0
104189,3,0,1,0
104190,1,0,0,1
104190,2,1,0,1
104192,1,0,1,1
104192,2,0,1,1
104192,3,0,1,1
104193,1,0,0,1
104193,2,0,0,1
104193,3,1,0,1
104195,1,0,0,0
104195,2,1,0,0
104197,1,0,0,1
104197,2,1,0,1
105101,1,0,0,0
105101,2,0,0,0
105101,3,1,0,0
105102,1,0,0,0
105102,2,0,0,0
105102,3,1,0,0
105103,1,0,0,0
105103,2,1,0,0
105104,1,0,0,0
105104,2,1,0,0
105105,1,0,0,0
105105,2,1,0,0
105110,1,0,0,1
105110,2,1,0,1
105111,1,0,0,1
105111,2,0,0,1
105111,3,1,0,1
105112,1,0,0,1
105112,2,0,0,1
105112,3,0,0,1
105112,4,1,0,1
105113,1,0,0,1
105113,2,0,0,1
105113,3,0,0,1
105113,4,1,0,1
105114,1,0,1,1
105114,2,0,1,1
105114,3,0,1,1
105114,4,0,1,1
105117,1,0,0,1
105117,2,0,0,1
105117,3,0,0,1
105117,4,1,0,1
105119,1,0,0,1
105119,2,1,0,1
105120,1,0,0,0
105120,2,0,0,0
105120,3,0,0,0
105120,4,1,0,0
105121,1,0,1,0
105121,2,0,1,0
105121,3,0,1,0
105122,1,0,0,0
105122,2,1,0,0
105123,1,0,1,0
105123,2,0,1,0
105123,3,0,1,0
105126,1,0,0,0
